TABLETYP,ICD10,Pure Victorian Logical,,,,
O,3970602,0112,,,,
O,3970900,0159,,,,
O,3970901,0159,,,,
O,3970902,0159,,,,
O,3971200,0151,,,,
O,3971201,0753,,,,
O,3971202,0772,,,,
O,3971203,0159,,,,
O,3971204,0159,,,,
O,3971500,0761,,,,
O,3971501,0762,,,,
O,3971800,0159,,,,
O,3972100,0123,,,,
O,3980000,3951,,,,
O,3980001,3952,,,,
O,3980300,3861,,,,
O,3980600,3951,,,,
O,3981200,3952,,,,
O,3981500,3953,,,,
O,3981800,3928,,,,
O,3982100,3928,,,,
O,3990000,0124,,,,
O,3990300,0124,,,,
O,3990600,0125,,,,
O,4000000,022,,,,
O,4000300,0232,,,,
O,4000301,0233,,,,
O,4000302,0234,,,,
O,4000303,0239,,,,
O,4000304,0232,,,,
O,4000600,0379,,,,
O,4000900,0242,,,,
O,4000901,0242,,,,
O,4000902,0397,,,,
O,4000903,0243,,,,
O,4000904,0243,,,,
O,4000905,0398,,,,
O,4001200,022,,,,
O,4001201,022,,,,
O,4001500,0124,,,,
O,4001800,0331,,,,
O,4010000,0351,,,,
O,4010300,0352,,,,
O,4010600,0124,,,,
O,4010601,0124,,,,
O,4010900,0212,,,,
O,4011200,0359,,,,
O,4011500,0206,,,,
O,4011800,0206,,,,
O,4030000,8051,,,,
O,4030001,8051,,,,
O,4030300,8051,,,,
O,4030301,8051,,,,
O,4030302,0309,,,,
O,4030600,0309,,,,
O,4030900,034,,,,
O,4031200,034,,,,
O,4031500,034,,,,
O,4031600,7859,,,,
O,4031800,034,,,,
O,4031801,034,,,,
O,4033000,036,,,,
O,4033001,036,,,,
O,4033100,0309,,,,
O,4033101,0309,,,,
O,4033200,8102,,,,
O,4033201,8102,,,,
O,4033300,8051,,,,
O,4033301,8051,,,,
O,4033400,0309,,,,
O,4033401,0309,,,,
O,4033500,8102,,,,
O,4033501,8102,,,,
O,4033600,8052,,,,
O,4033900,0299,,,,
O,4034200,0379,,,,
O,4034500,0309,,,,
O,4034501,0309,,,,
O,4034800,0309,,,,
O,4035100,0309,,,,
O,4060000,0205,,,,
O,4060001,0204,,,,
O,4060002,0203,,,,
O,4060003,0206,,,,
O,4070000,0159,,,,
O,4070300,0159,,,,
O,4070301,0132,,,,
O,4070302,0159,,,,
O,4070600,0152,,,,
O,4070900,0293,,,,
O,4070901,0122,,,,
O,4071200,0293,,,,
O,4071201,0122,,,,
O,4080100,0132,,,,
O,4080300,923,,,,
O,4090300,0118,,,,
O,4090301,0113,,,,
O,4150000,9811,,,,
O,4150300,1802,,,,
O,4150600,1829,,,,
O,4150900,1829,,,,
O,4151200,186,,,,
O,4151800,1829,,,,
O,4152100,186,,,,
O,4152101,186,,,,
O,4152700,194,,,,
O,4153000,194,,,,
O,4153300,2023,,,,
O,4153301,194,,,,
O,4153302,2023,,,,
O,4153600,2023,,,,
O,4153601,2023,,,,
O,4153900,193,,,,
O,4154200,194,,,,
O,4154500,2049,,,,
O,4154800,199,,,,
O,4155100,2049,,,,
O,4155400,2049,,,,
O,4155700,2049,,,,
O,4155701,2042,,,,
O,4155702,2095,,,,
O,4155703,2021,,,,
O,4156000,2049,,,,
O,4156001,2042,,,,
O,4156300,2049,,,,
O,4156301,2042,,,,
O,4156400,2049,,,,
O,4156401,2042,,,,
O,4156600,2092,,,,
O,4156601,2092,,,,
O,4156602,2092,,,,
O,4156900,0441,,,,
O,4157200,2079,,,,
O,4157500,0401,,,,
O,4157501,0401,,,,
O,4157502,0401,,,,
O,4158100,0172,,,,
O,4158400,0125,,,,
O,4158401,0125,,,,
O,4158700,0125,,,,
O,4159000,2079,,,,
O,4159001,2071,,,,
O,4159300,0401,,,,
O,4159600,0401,,,,
O,4159601,0401,,,,
O,4159602,0401,,,,
O,4159900,0442,,,,
O,4160200,2061,,,,
O,4160201,2061,,,,
O,4160500,2061,,,,
O,4160800,1919,,,,
O,4161100,190,,,,
O,4161400,2093,,,,
O,4161401,2093,,,,
O,4161402,2093,,,,
O,4161500,2093,,,,
O,4161700,2096,,,,
O,4161701,2099,,,,
O,4162000,2051,,,,
O,4162300,2051,,,,
O,4162600,2009,,,,
O,4162601,2009,,,,
O,4162900,2023,,,,
O,4163200,2001,,,,
O,4163201,2001,,,,
O,4163500,2051,,,,
O,4163501,2051,,,,
O,4163800,2051,,,,
O,4163801,2051,,,,
O,4164100,194,,,,
O,4164400,2059,,,,
O,4164401,2059,,,,
O,4164700,9652,,,,
O,4164701,9652,,,,
O,4165000,2009,,,,
O,4165001,2009,,,,
O,4165300,2129,,,,
O,4165301,2129,,,,
O,4165600,2103,,,,
O,4165900,9812,,,,
O,4166200,2131,,,,
O,4166800,2131,,,,
O,4167100,215,,,,
O,4167101,2188,,,,
O,4167102,2188,,,,
O,4167103,215,,,,
O,4167200,2188,,,,
O,4167400,2161,,,,
O,4167401,2131,,,,
O,4167402,2939,,,,
O,4167700,2103,,,,
O,4168000,2109,,,,
O,4168300,2191,,,,
O,4168301,2191,,,,
O,4168600,2162,,,,
O,4168601,2162,,,,
O,4168900,2169,,,,
O,4168901,2169,,,,
O,4168902,2169,,,,
O,4168903,2169,,,,
O,4169200,2169,,,,
O,4169201,2169,,,,
O,4169500,2161,,,,
O,4170100,2201,,,,
O,4170400,2202,,,,
O,4170700,2105,,,,
O,4171000,2231,,,,
O,4171001,2231,,,,
O,4171300,2231,,,,
O,4171301,2231,,,,
O,4171600,222,,,,
O,4171601,222,,,,
O,4171602,222,,,,
O,4171603,2262,,,,
O,4171604,229,,,,
O,4171605,2211,,,,
O,4171606,2262,,,,
O,4171900,2201,,,,
O,4172200,2271,,,,
O,4172500,2104,,,,
O,4172800,2131,,,,
O,4172900,2131,,,,
O,4173100,2263,,,,
O,4173101,2263,,,,
O,4173400,2263,,,,
O,4173700,229,,,,
O,4173701,229,,,,
O,4173702,2263,,,,
O,4173703,2263,,,,
O,4173704,2251,,,,
O,4173705,2242,,,,
O,4173706,2263,,,,
O,4173707,2211,,,,
O,4173708,2211,,,,
O,4173709,2242,,,,
O,4174000,2241,,,,
O,4174300,2241,,,,
O,4174600,2242,,,,
O,4174900,229,,,,
O,4175200,229,,,,
O,4175201,2264,,,,
O,4175202,2252,,,,
O,4175203,2264,,,,
O,4175204,2211,,,,
O,4175500,208,,,,
O,4175800,2954,,,,
O,4176100,2129,,,,
O,4176400,2121,,,,
O,4176401,2219,,,,
O,4176402,2911,,,,
O,4176403,3142,,,,
O,4176404,3141,,,,
O,4176700,2939,,,,
O,4177000,2932,,,,
O,4177001,2932,,,,
O,4177300,2932,,,,
O,4177600,2931,,,,
O,4177601,2932,,,,
O,4177900,290,,,,
O,4177901,253,,,,
O,4178200,2933,,,,
O,4178500,2933,,,,
O,4178501,2933,,,,
O,4178600,294,,,,
O,4178601,294,,,,
O,4178700,2772,,,,
O,4178701,2772,,,,
O,4178702,2772,,,,
O,4178900,282,,,,
O,4178901,283,,,,
O,4179700,287,,,,
O,4180100,286,,,,
O,4180400,285,,,,
O,4180401,2954,,,,
O,4180700,280,,,,
O,4181000,2771,,,,
O,4181001,2772,,,,
O,4181300,3009,,,,
O,4181301,2939,,,,
O,4181600,4223,,,,
O,4181900,4292,,,,
O,4182200,4224,,,,
O,4182500,4223,,,,
O,4182800,4292,,,,
O,4183100,4292,,,,
O,4183200,4292,,,,
O,4183400,303,,,,
O,4183700,301,,,,
O,4184000,3029,,,,
O,4184300,303,,,,
O,4184301,4258,,,,
O,4184600,3142,,,,
O,4184900,3142,,,,
O,4185200,3009,,,,
O,4185500,3142,,,,
O,4185800,3009,,,,
O,4186100,3009,,,,
O,4186400,3009,,,,
O,4186700,3029,,,,
O,4186701,3029,,,,
O,4186800,3192,,,,
O,4186900,310,,,,
O,4187000,310,,,,
O,4187300,3164,,,,
O,4187600,3169,,,,
O,4187601,3169,,,,
O,4187602,3169,,,,
O,4187900,3169,,,,
O,4187901,3171,,,,
O,4187902,3172,,,,
O,4187903,3173,,,,
O,4187904,3179,,,,
O,4187905,3179,,,,
O,4187906,3175,,,,
O,4188300,311,,,,
O,4188301,3129,,,,
O,4188302,3174,,,,
O,4188400,311,,,,
O,4188600,9815,,,,
O,4188601,3198,,,,
O,4188602,3199,,,,
O,4188900,3323,,,,
O,4188901,3321,,,,
O,4189200,3324,,,,
O,4189201,3201,,,,
O,4189500,3324,,,,
O,4189800,3322,,,,
O,4189801,3324,,,,
O,4190100,3201,,,,
O,4190400,3391,,,,
O,4190500,3193,,,,
O,4190501,3193,,,,
O,4190502,3193,,,,
O,4190503,3193,,,,
O,4190700,2199,,,,
O,4191000,2649,,,,
O,4250300,9504,,,,
O,4250600,1649,,,,
O,4250601,1642,,,,
O,4250900,1641,,,,
O,4251000,1642,,,,
O,4251200,1639,,,,
O,4251500,1631,,,,
O,4251800,1661,,,,
O,4251801,1661,,,,
O,4251802,1669,,,,
O,4251803,1672,,,,
O,4252100,1661,,,,
O,4252101,1661,,,,
O,4252102,1663,,,,
O,4252400,1663,,,,
O,4252700,1663,,,,
O,4253000,1601,,,,
O,4253001,1601,,,,
O,4253002,1681,,,,
O,4253300,1609,,,,
O,4253301,1609,,,,
O,4253600,1659,,,,
O,4253601,1659,,,,
O,4253602,1659,,,,
O,4253603,1659,,,,
O,4253604,1651,,,,
O,4253605,1652,,,,
O,4253900,1692,,,,
O,4253901,161,,,,
O,4254200,1692,,,,
O,4254201,161,,,,
O,4254500,1601,,,,
O,4254800,0131,,,,
O,4255100,1151,,,,
O,4255101,1281,,,,
O,4255102,1151,,,,
O,4255400,1682,,,,
O,4255700,1682,,,,
O,4256000,1201,,,,
O,4256300,1202,,,,
O,4256600,1401,,,,
O,4256900,1402,,,,
O,4257200,1609,,,,
O,4257201,1609,,,,
O,4257300,1692,,,,
O,4257400,1692,,,,
O,4257500,0822,,,,
O,4257800,0820,,,,
O,4258100,0841,,,,
O,4258101,0841,,,,
O,4258400,0852,,,,
O,4258700,0892,,,,
O,4258701,0892,,,,
O,4258702,0895,,,,
O,4258703,0895,,,,
O,4258704,0891,,,,
O,4258705,0891,,,,
O,4259000,0859,,,,
O,4259001,0859,,,,
O,4259300,0920,,,,
O,4259301,090,,,,
O,4259600,0953,,,,
O,4259601,096,,,,
O,4259603,0959,,,,
O,4259900,0983,,,,
O,4259901,0983,,,,
O,4260200,0959,,,,
O,4260201,0959,,,,
O,4260500,0973,,,,
O,4260501,096,,,,
O,4260800,0944,,,,
O,4261000,0944,,,,
O,4261001,0943,,,,
O,4261100,0944,,,,
O,4261101,0943,,,,
O,4261400,0944,,,,
O,4261401,0943,,,,
O,4261500,0944,,,,
O,4261501,0943,,,,
O,4261700,0951,,,,
O,4262000,0991,,,,
O,4262100,0991,,,,
O,4262200,0991,,,,
O,4262300,0981,,,,
O,4262600,0981,,,,
O,4262900,0982,,,,
O,4263200,1153,,,,
O,4263201,101,,,,
O,4263202,106,,,,
O,4263500,1159,,,,
O,4263800,1159,,,,
O,4264100,1049,,,,
O,4264101,1049,,,,
O,4264400,111,,,,
O,4264401,110,,,,
O,4264402,1200,,,,
O,4264403,100,,,,
O,4264404,111,,,,
O,4264405,1289,,,,
O,4264700,1149,,,,
O,4265000,1141,,,,
O,4265300,1164,,,,
O,4265301,1169,,,,
O,4265600,1169,,,,
O,4265900,1162,,,,
O,4266200,1289,,,,
O,4266500,1289,,,,
O,4266700,1159,,,,
O,4266800,9789,,,,
O,4267100,1171,,,,
O,4267101,1171,,,,
O,4267400,111,,,,
O,4267401,111,,,,
O,4267600,1021,,,,
O,4267700,1033,,,,
O,4267701,1142,,,,
O,4268000,1032,,,,
O,4268001,1143,,,,
O,4268300,1031,,,,
O,4268600,1139,,,,
O,4268900,1284,,,,
O,4269200,1149,,,,
O,4269201,1122,,,,
O,4269500,1149,,,,
O,4269501,1149,,,,
O,4269800,1319,,,,
O,4269801,133,,,,
O,4269802,1341,,,,
O,4269803,1343,,,,
O,4269804,1359,,,,
O,4269805,1369,,,,
O,4270100,1370,,,,
O,4270101,1370,,,,
O,4270200,1319,,,,
O,4270201,1319,,,,
O,4270202,133,,,,
O,4270203,133,,,,
O,4270204,1341,,,,
O,4270205,1341,,,,
O,4270206,1343,,,,
O,4270207,1343,,,,
O,4270208,1359,,,,
O,4270209,1359,,,,
O,4270210,1369,,,,
O,4270211,1369,,,,
O,4270300,1370,,,,
O,4270400,138,,,,
O,4270401,139,,,,
O,4270700,1372,,,,
O,4271000,1372,,,,
O,4271300,139,,,,
O,4271600,1369,,,,
O,4271900,1365,,,,
O,4271901,1471,,,,
O,4271902,1366,,,,
O,4272200,1365,,,,
O,4272201,1472,,,,
O,4272500,1472,,,,
O,4273100,1365,,,,
O,4273101,1369,,,,
O,4273400,1363,,,,
O,4273700,1364,,,,
O,4274000,1221,,,,
O,4274001,1411,,,,
O,4274002,1292,,,,
O,4274003,149,,,,
O,4274004,1291,,,,
O,4274005,1472,,,,
O,4274300,1291,,,,
O,4274600,1267,,,,
O,4274601,1263,,,,
O,4274602,1261,,,,
O,4274603,1262,,,,
O,4274604,1264,,,,
O,4274605,1269,,,,
O,4274900,1266,,,,
O,4275200,1269,,,,
O,4275500,1279,,,,
O,4275800,1252,,,,
O,4276100,1232,,,,
O,4276101,1233,,,,
O,4276102,1234,,,,
O,4276400,1212,,,,
O,4276401,1222,,,,
O,4276402,1212,,,,
O,4276403,1239,,,,
O,4276404,1214,,,,
O,4276700,1244,,,,
O,4276701,1244,,,,
O,4277000,1274,,,,
O,4277300,1451,,,,
O,4277301,1452,,,,
O,4277600,1449,,,,
O,4277900,1459,,,,
O,4278200,1256,,,,
O,4278500,1210,,,,
O,4278501,1236,,,,
O,4278800,1363,,,,
O,4279100,1294,,,,
O,4279101,1294,,,,
O,4279102,1363,,,,
O,4279400,1280,,,,
O,4279700,1280,,,,
O,4279701,1144,,,,
O,4279702,1144,,,,
O,4280000,1133,,,,
O,4280300,1280,,,,
O,4280600,1241,,,,
O,4280700,1279,,,,
O,4280800,1279,,,,
O,4280900,1425,,,,
O,4280901,1455,,,,
O,4281000,1145,,,,
O,4281200,146,,,,
O,4281500,149,,,,
O,4281800,1422,,,,
O,4281801,1243,,,,
O,4282100,8939,,,,
O,4282400,1691,,,,
O,4282700,1691,,,,
O,4283000,1691,,,,
O,4283300,1519,,,,
O,4283301,1519,,,,
O,4283302,156,,,,
O,4283303,156,,,,
O,4283600,156,,,,
O,4283601,156,,,,
O,4283900,153,,,,
O,4283901,153,,,,
O,4283902,156,,,,
O,4283903,156,,,,
O,4284200,156,,,,
O,4284201,156,,,,
O,4284500,156,,,,
O,4284501,156,,,,
O,4284800,1559,,,,
O,4284801,1559,,,,
O,4285100,1559,,,,
O,4285400,157,,,,
O,4285401,0859,,,,
O,4285700,1152,,,,
O,4285701,1152,,,,
O,4286000,0869,,,,
O,4286001,0869,,,,
O,4286002,0869,,,,
O,4286003,0869,,,,
O,4286300,0838,,,,
O,4286600,0849,,,,
O,4286601,0849,,,,
O,4286900,0889,,,,
O,4287200,0889,,,,
O,4350000,7719,,,,
O,4350001,7718,,,,
O,4350002,7719,,,,
O,4350300,7711,,,,
O,4350301,7711,,,,
O,4350302,7711,,,,
O,4350303,7713,,,,
O,4350304,7713,,,,
O,4350305,7714,,,,
O,4350306,7717,,,,
O,4350307,7717,,,,
O,4350308,7718,,,,
O,4350309,7609,,,,
O,4350310,7609,,,,
O,4350311,7714,,,,
O,4350312,7711,,,,
O,4350600,7712,,,,
O,4350601,7715,,,,
O,4350900,7719,,,,
O,4351200,7711,,,,
O,4351201,7711,,,,
O,4351202,7711,,,,
O,4351203,7711,,,,
O,4351204,7713,,,,
O,4351205,7713,,,,
O,4351206,7714,,,,
O,4351207,7714,,,,
O,4351208,7719,,,,
O,4351209,7717,,,,
O,4351210,7717,,,,
O,4351211,7718,,,,
O,4351212,7718,,,,
O,4351213,7609,,,,
O,4351214,7609,,,,
O,4351215,7719,,,,
O,4351500,7712,,,,
O,4351501,7715,,,,
O,4351800,7719,,,,
O,4351801,7719,,,,
O,4351802,7719,,,,
O,4380100,4680,,,,
O,4380400,4562,,,,
O,4380401,4562,,,,
O,4380700,4591,,,,
O,4381000,4562,,,,
O,4381001,4561,,,,
O,4381300,4562,,,,
O,4381301,4562,,,,
O,4381600,4562,,,,
O,4381601,4562,,,,
O,4381602,4579,,,,
O,4382200,4610,,,,
O,4382500,5411,,,,
O,4382501,4679,,,,
O,4382502,4679,,,,
O,4382800,4562,,,,
O,4382801,4562,,,,
O,4383100,5411,,,,
O,4383400,4579,,,,
O,4383401,4579,,,,
O,4383700,537,,,,
O,4383701,5380,,,,
O,4383702,537,,,,
O,4384300,4289,,,,
O,4384301,4289,,,,
O,4384302,4289,,,,
O,4384900,4319,,,,
O,4385200,3173,,,,
O,4385500,4259,,,,
O,4385800,4210,,,,
O,4386400,5471,,,,
O,4386401,5471,,,,
O,4386700,5471,,,,
O,4386701,5471,,,,
O,4387000,5349,,,,
O,4387300,5349,,,,
O,4387301,5349,,,,
O,4387302,5349,,,,
O,4387600,7769,,,,
O,4387900,7769,,,,
O,4388200,5786,,,,
O,4388201,5786,,,,
O,4390000,3173,,,,
O,4390300,4242,,,,
O,4390600,4241,,,,
O,4390601,4242,,,,
O,4390900,3959,,,,
O,4391200,3209,,,,
O,4391201,4679,,,,
O,4391500,5381,,,,
O,4393000,433,,,,
O,4393300,4680,,,,
O,4393600,4562,,,,
O,4393900,5359,,,,
O,4394200,543,,,,
O,4394500,4533,,,,
O,4394800,543,,,,
O,4395100,4466,,,,
O,4395400,4466,,,,
O,4396000,4979,,,,
O,4396300,4879,,,,
O,4396600,4879,,,,
O,4396900,5786,,,,
O,4396901,5786,,,,
O,4397200,5169,,,,
O,4397500,5169,,,,
O,4397800,5137,,,,
O,4398700,344,,,,
O,4398701,544,,,,
O,4398702,0407,,,,
O,4399000,4579,,,,
O,4399300,4590,,,,
O,4399301,4579,,,,
O,4399302,4579,,,,
O,4399600,458,,,,
O,4399601,4699,,,,
O,4399900,4959,,,,
O,4410500,4942,,,,
O,4432500,8403,,,,
O,4432501,8403,,,,
O,4432800,8405,,,,
O,4432801,8400,,,,
O,4432802,8404,,,,
O,4433100,8408,,,,
O,4433400,8409,,,,
O,4433800,8411,,,,
O,4435800,8411,,,,
O,4436100,8413,,,,
O,4436101,8414,,,,
O,4436400,8412,,,,
O,4436401,8412,,,,
O,4436700,8417,,,,
O,4436701,8416,,,,
O,4436702,8415,,,,
O,4437000,8418,,,,
O,4437300,8419,,,,
O,4437600,843,,,,
O,4500300,8382,,,,
O,4500600,8382,,,,
O,4500900,8382,,,,
O,4501200,8382,,,,
O,4501500,8382,,,,
O,4501501,8382,,,,
O,4501800,8669,,,,
O,4501801,8669,,,,
O,4501802,8689,,,,
O,4501803,8382,,,,
O,4501900,8624,,,,
O,4502100,8625,,,,
O,4502101,8625,,,,
O,4502400,8625,,,,
O,4502500,8625,,,,
O,4502501,8625,,,,
O,4502502,8625,,,,
O,4502600,8625,,,,
O,4502700,863,,,,
O,4502701,3992,,,,
O,4503000,863,,,,
O,4503300,863,,,,
O,4503301,2629,,,,
O,4503302,2749,,,,
O,4503303,251,,,,
O,4503304,8332,,,,
O,4503305,8521,,,,
O,4503306,8332,,,,
O,4503500,8332,,,,
O,4503600,8332,,,,
O,4503900,3860,,,,
O,4504200,3860,,,,
O,4504500,3862,,,,
O,4504501,3862,,,,
O,4504502,3862,,,,
O,4504503,3862,,,,
O,4504504,3862,,,,
O,4504505,3863,,,,
O,4504506,3863,,,,
O,4504507,3863,,,,
O,4504508,3860,,,,
O,4504800,863,,,,
O,4504801,863,,,,
O,4504802,863,,,,
O,4504803,863,,,,
O,4504804,863,,,,
O,4505100,7668,,,,
O,4505101,8689,,,,
O,4520000,8670,,,,
O,4520300,8670,,,,
O,4520600,0861,,,,
O,4520601,2189,,,,
O,4520602,2757,,,,
O,4520603,1879,,,,
O,4520604,8670,,,,
O,4520605,8662,,,,
O,4520606,8662,,,,
O,4520607,8662,,,,
O,4520608,6149,,,,
O,4520900,8670,,,,
O,4521200,8670,,,,
O,4521500,8670,,,,
O,4521800,8670,,,,
O,4522100,8670,,,,
O,4522400,8670,,,,
O,4522700,8671,,,,
O,4523000,8671,,,,
O,4523001,8671,,,,
O,4523300,8671,,,,
O,4523301,8671,,,,
O,4523600,8671,,,,
O,4523900,8675,,,,
O,4523901,8675,,,,
O,4523902,8675,,,,
O,4523903,8675,,,,
O,4523904,8675,,,,
O,4540000,8669,,,,
O,4540001,8669,,,,
O,4540300,8669,,,,
O,4540301,8669,,,,
O,4540600,8669,,,,
O,4540900,8669,,,,
O,4541200,8669,,,,
O,4541500,8669,,,,
O,4541800,8669,,,,
O,4542100,0861,,,,
O,4542101,2189,,,,
O,4542102,2756,,,,
O,4542103,1879,,,,
O,4542104,8669,,,,
O,4542105,8662,,,,
O,4542106,8662,,,,
O,4542107,8662,,,,
O,4542108,6149,,,,
O,4542400,8666,,,,
O,4542401,8665,,,,
O,4542402,8665,,,,
O,4542700,8666,,,,
O,4542701,8665,,,,
O,4542702,8665,,,,
O,4543000,8666,,,,
O,4543001,8665,,,,
O,4543002,8665,,,,
O,4543300,8666,,,,
O,4543301,8665,,,,
O,4543302,8665,,,,
O,4543600,8666,,,,
O,4543601,8665,,,,
O,4543602,8665,,,,
O,4543900,8669,,,,
O,4544200,8669,,,,
O,4544500,8669,,,,
O,4544800,0861,,,,
O,4544801,2189,,,,
O,4544802,2756,,,,
O,4544803,1879,,,,
O,4544804,8669,,,,
O,4544805,8662,,,,
O,4544806,8662,,,,
O,4544807,8662,,,,
O,4544808,6149,,,,
O,4545100,0861,,,,
O,4545101,2189,,,,
O,4545102,2755,,,,
O,4545103,1879,,,,
O,4545104,8663,,,,
O,4545105,8661,,,,
O,4545106,8661,,,,
O,4545107,8661,,,,
O,4545108,6149,,,,
O,4545109,8663,,,,
O,4545110,0861,,,,
O,4545111,2189,,,,
O,4545112,2755,,,,
O,4545113,1879,,,,
O,4545114,8663,,,,
O,4545115,8661,,,,
O,4545116,8661,,,,
O,4545117,8661,,,,
O,4545118,6149,,,,
O,4545119,8663,,,,
O,4550000,3950,,,,
O,4550001,3950,,,,
O,4550002,3950,,,,
O,4550200,3950,,,,
O,4550201,3950,,,,
O,4550202,3950,,,,
O,4550300,3950,,,,
O,4550301,3950,,,,
O,4550302,3950,,,,
O,4550600,8684,,,,
O,4550601,8684,,,,
O,4551200,8684,,,,
O,4551201,8684,,,,
O,4551500,8684,,,,
O,4551501,8684,,,,
O,4551800,8684,,,,
O,4551900,8684,,,,
O,4552100,8531,,,,
O,4552101,8532,,,,
O,4552102,8531,,,,
O,4552103,8532,,,,
O,4552104,8531,,,,
O,4552105,8532,,,,
O,4552400,8553,,,,
O,4552700,8573,,,,
O,4552701,8574,,,,
O,4552800,8554,,,,
O,4553000,8579,,,,
O,4553001,8579,,,,
O,4553300,8579,,,,
O,4553600,8579,,,,
O,4553900,8579,,,,
O,4554200,8596,,,,
O,4554500,8587,,,,
O,4554501,8589,,,,
O,4554502,8587,,,,
O,4554800,8594,,,,
O,4555100,8594,,,,
O,4555200,8594,,,,
O,4555400,8594,,,,
O,4555500,8594,,,,
O,4556000,8664,,,,
O,4556300,8670,,,,
O,4556301,8670,,,,
O,4556302,3950,,,,
O,4556303,3950,,,,
O,4556600,8693,,,,
O,4556601,8699,,,,
O,4556602,8605,,,,
O,4557200,8693,,,,
O,4557500,8681,,,,
O,4557800,8681,,,,
O,4558100,8681,,,,
O,4558101,8681,,,,
O,4558400,8683,,,,
O,4558700,8682,,,,
O,4558800,8682,,,,
O,4559000,1698,,,,
O,4559001,1698,,,,
O,4559300,1698,,,,
O,4559301,1698,,,,
O,4559302,1698,,,,
O,4559303,1698,,,,
O,4559600,7645,,,,
O,4559700,7645,,,,
O,4559900,7642,,,,
O,4560200,7631,,,,
O,4560201,7639,,,,
O,4560500,7631,,,,
O,4560501,7639,,,,
O,4560800,7643,,,,
O,4560801,7643,,,,
O,4560802,7643,,,,
O,4560803,7643,,,,
O,4560804,7643,,,,
O,4561100,765,,,,
O,4561400,0870,,,,
O,4561700,0887,,,,
O,4562000,0886,,,,
O,4562300,0831,,,,
O,4562301,0832,,,,
O,4562302,0833,,,,
O,4562303,0834,,,,
O,4562304,0835,,,,
O,4562305,0836,,,,
O,4562306,0837,,,,
O,4562600,0842,,,,
O,4562601,0843,,,,
O,4562900,1041,,,,
O,4563200,2187,,,,
O,4563500,2187,,,,
O,4563800,2187,,,,
O,4564100,2185,,,,
O,4564400,2185,,,,
O,4564401,2185,,,,
O,4564402,2185,,,,
O,4564500,294,,,,
O,4564600,294,,,,
O,4564700,7668,,,,
O,4564701,7668,,,,
O,4564702,7668,,,,
O,4565000,2184,,,,
O,4565200,863,,,,
O,4565300,863,,,,
O,4565600,2189,,,,
O,4565601,1879,,,,
O,4565602,0869,,,,
O,4565603,863,,,,
O,4565900,185,,,,
O,4565901,1879,,,,
O,4566200,186,,,,
O,4566500,2742,,,,
O,4566501,0824,,,,
O,4566502,1831,,,,
O,4566800,2743,,,,
O,4566900,863,,,,
O,4567100,2757,,,,
O,4567101,0869,,,,
O,4567400,2757,,,,
O,4567401,0869,,,,
O,4567500,2743,,,,
O,4567501,252,,,,
O,4567600,2759,,,,
O,4567700,2754,,,,
O,4568000,2754,,,,
O,4568300,2754,,,,
O,4568600,2754,,,,
O,4568900,2754,,,,
O,4568901,2754,,,,
O,4569200,2754,,,,
O,4569500,2754,,,,
O,4569800,2754,,,,
O,4570100,2754,,,,
O,4570400,2754,,,,
O,4570700,2762,,,,
O,4571000,2763,,,,
O,4571300,2763,,,,
O,4571400,2182,,,,
O,4571401,2182,,,,
O,4571600,294,,,,
O,4571601,294,,,,
O,4571900,7664,,,,
O,4571901,7666,,,,
O,4571902,7642,,,,
O,4571903,7645,,,,
O,4572200,7664,,,,
O,4572201,7666,,,,
O,4572202,7642,,,,
O,4572203,7645,,,,
O,4572500,7664,,,,
O,4572501,7666,,,,
O,4572502,7642,,,,
O,4572503,7645,,,,
O,4572800,7664,,,,
O,4572801,7666,,,,
O,4572802,7642,,,,
O,4572803,7645,,,,
O,4573100,7664,,,,
O,4573101,7666,,,,
O,4573400,7664,,,,
O,4573700,7664,,,,
O,4574000,7664,,,,
O,4574300,7664,,,,
O,4574301,7666,,,,
O,4574600,7664,,,,
O,4574900,7664,,,,
O,4575200,7664,,,,
O,4575300,7669,,,,
O,4575400,7669,,,,
O,4575500,765,,,,
O,4575800,765,,,,
O,4576100,7667,,,,
O,4576101,7668,,,,
O,4576700,1698,,,,
O,4576701,1698,,,,
O,4577000,1698,,,,
O,4577300,1698,,,,
O,4577600,1698,,,,
O,4577900,1698,,,,
O,4578200,0208,,,,
O,4578201,0208,,,,
O,4578202,0208,,,,
O,4578500,0208,,,,
O,4578501,0208,,,,
O,4578502,0208,,,,
O,4578503,0206,,,,
O,4578800,0206,,,,
O,4579100,7643,,,,
O,4579400,0297,,,,
O,4579401,0297,,,,
O,4579402,0297,,,,
O,4579403,0297,,,,
O,4579404,0297,,,,
O,4579405,0297,,,,
O,4579406,0297,,,,
O,4579407,0297,,,,
O,4579700,0297,,,,
O,4579701,0297,,,,
O,4579702,0297,,,,
O,4579703,0297,,,,
O,4579704,0297,,,,
O,4579705,0297,,,,
O,4579706,0297,,,,
O,4630000,8128,,,,
O,4630001,8127,,,,
O,4630300,8126,,,,
O,4630600,8171,,,,
O,4630601,8171,,,,
O,4630700,8171,,,,
O,4630701,8171,,,,
O,4630900,8171,,,,
O,4630901,8171,,,,
O,4631200,8171,,,,
O,4631201,8171,,,,
O,4631500,8171,,,,
O,4631501,8171,,,,
O,4631800,8171,,,,
O,4631801,8171,,,,
